-19.9303352, -43.9474475
-19.921115, -43.9468468
-19.9388375, -43.9342127
-19.9347659, -43.9291547
-19.9247705, -43.9538493
-19.9310075, -43.9438473
-19.9305887, -43.9238548
-19.9391612, -43.9478388
-19.9223814, -43.9420962
-19.9327501, -43.9300255
-19.9210397, -43.9345389
-19.9210251, -43.9482251
-19.9304018, -43.9526502
-19.93747, -43.9361294
-19.9355725, -43.9457336
-19.9210034, -43.9428886
-19.9362846, -43.9378333
-19.9318502, -43.9458477
-19.9404018, -43.9274465
-19.921029, -43.9244441
-19.9355082, -43.9309771
-19.9333214, -43.9481228
-19.9223688, -43.949062
-19.9219956, -43.9371302
-19.9242421, -43.9356725
-19.9332101, -43.9425806
-19.9267305, -43.9510718
-19.9343296, -43.9401248
-19.9338495, -43.9536795
-19.9224268, -43.9376472
-19.9212049, -43.9498869
-19.9233817, -43.9474845
-19.9232825, -43.9432214
-19.9216931, -43.9466619
-19.9252833, -43.9531405
-19.9339275, -43.9469441
-19.9396177, -43.9361406
-19.9245516, -43.9355264
-19.9379824, -43.9343947
-19.9403395, -43.937644
-19.9265667, -43.9509006
-19.9227214, -43.9358999
-19.9374695, -43.9378607
-19.935158, -43.9483489
-19.9272546, -43.9446853
-19.9361715, -43.9280739
-19.9393629, -43.9343618
-19.9398498, -43.931278
-19.9220169, -43.9322922
-19.9283542, -43.9460109
-19.9384506, -43.9351611
-19.9382731, -43.9254703
-19.9212245, -43.9462042
-19.9390779, -43.9339152
-19.9355995, -43.9309196
-19.9374339, -43.9364204
-19.9294796, -43.94433
-19.9271885, -43.9430018
-19.926339, -43.9444961
-19.9275532, -43.9422491
-19.9264532, -43.9505747
-19.9286381, -43.9283516
-19.9327459, -43.925961
-19.9400146, -43.933024
-19.9280838, -43.9484737
-19.9257531, -43.9527339
-19.9289266, -43.9357783
-19.9258712, -43.9395768
-19.9235991, -43.9477931
-19.921445, -43.9458643
-19.9394986, -43.9434698
-19.9356371, -43.946414
-19.9228332, -43.9451573
-19.9256157, -43.9373745
-19.9332479, -43.9538489
-19.939169, -43.9355065
-19.9270422, -43.9325279
-19.9327561, -43.9298868
-19.9359364, -43.9350613
-19.9376334, -43.9398509
-19.9388244, -43.9274451
-19.9420232, -43.9220435
-19.9418796, -43.9254653
-19.9281119, -43.9282496
-19.9245938, -43.9264956
-19.9362509, -43.9434358
-19.9301723, -43.9429151
-19.9223226, -43.9442188
-19.9212295, -43.9406886
-19.9401351, -43.940284
-19.928182, -43.9451137
-19.9391267, -43.9371993
-19.9391059, -43.9330994
-19.9343376, -43.9482648
-19.9357369, -43.9399219
-19.9231821, -43.9497706
-19.9324073, -43.9378762
-19.9398652, -43.9346405
-19.9309575, -43.9390605
-19.9380801, -43.934588
-19.9330248, -43.9369872
-19.9281907, -43.9516218
-19.9297597, -43.9478057
-19.9288904, -43.9349853
-19.9273702, -43.9532272
-19.9312276, -43.937757
-19.9278003, -43.9491769
-19.9374137, -43.9350039
-19.9396362, -43.9331587
-19.9294577, -43.9318117
-19.9221685, -43.9365093
-19.925024, -43.9465586
-19.9319512, -43.9387575
-19.926629, -43.9516759
-19.9239728, -43.9492628
-19.9211196, -43.9515599
-19.9379998, -43.934892
-19.9299453, -43.9506722
-19.9256039, -43.9303355
-19.9355089, -43.9465601
-19.9425799, -43.9489999
-19.9219815, -43.9213438
-19.928526, -43.9283991
-19.9292522, -43.9483916
-19.9233678, -43.9327728
-19.9400545, -43.9332774
-19.9293306, -43.9476165
-19.937118, -43.9353223
-19.9381463, -43.9406636
-19.9312351, -43.9378517
-19.9308348, -43.9490061
-19.9265424, -43.9464831
-19.9287619, -43.928446
-19.9381664, -43.9285098
-19.9241613, -43.9504778
-19.9291485, -43.9466045
-19.93646, -43.9393313
-19.9235562, -43.9467053
-19.9308128, -43.9241808
-19.9210056, -43.9466749
-19.924026, -43.9395314
-19.924654, -43.9374634
-19.9317, -43.9494174
-19.9245683, -43.9471635
-19.9266305, -43.9529683
-19.9398259, -43.9365578
-19.9210305, -43.9218705
-19.93158, -43.943665
-19.9359576, -43.9353971
-19.9319124, -43.9485775
-19.9395161, -43.9365866
-19.9349077, -43.9238922
-19.9299554, -43.9517528
-19.9251308, -43.9360774
-19.925172, -43.9341197
-19.9360637, -43.935097
-19.9359799, -43.9391182
-19.9287107, -43.9364714
-19.9212924, -43.9427702
-19.9273754, -43.9368038
-19.9343586, -43.9398582
-19.9296135, -43.9331958
-19.9379403, -43.9278139
-19.9275902, -43.9515734
-19.9230461, -43.9482966
-19.9325928, -43.9491217
-19.9347651, -43.9443206
-19.9394105, -43.9351086
-19.9406635, -43.9210774
-19.9381019, -43.9349658
-19.9406861, -43.9497593
-19.9319186, -43.9449561
-19.9409329, -43.9345795
-19.9220256, -43.9518888
-19.9387784, -43.926296
-19.9214209, -43.9517164
-19.9397887, -43.9355521
-19.9317072, -43.9238776
-19.9306507, -43.9237679
-19.9307182, -43.9321332
-19.9312214, -43.9233021
-19.9285178, -43.9435716
-19.9210335, -43.9307119
-19.9397146, -43.9346473
-19.9331876, -43.9525341
-19.9372638, -43.9332715
-19.9335464, -43.9536509
-19.9229112, -43.9444909
-19.938989, -43.9360787
-19.9326097, -43.9384876
-19.9210711, -43.9507183
-19.9252462, -43.9489583
-19.9399332, -43.9371057
-19.9387551, -43.933855
-19.9387396, -43.9362333
-19.9248893, -43.9470909
-19.9289785, -43.9512355
-19.9320821, -43.9339072
-19.931523, -43.9374802
-19.9413178, -43.9398723
-19.9378954, -43.9402892
-19.9336009, -43.9274917
-19.9268305, -43.9366543
-19.9279983, -43.9452197
-19.9272855, -43.9456494
-19.9361651, -43.9350874
-19.935314, -43.9374604
-19.9365202, -43.9371964
-19.9256342, -43.9363048
-19.9391011, -43.9356589
-19.929394, -43.9451077
-19.9329814, -43.9383834
-19.9274932, -43.9271141
-19.9306593, -43.9442944
-19.9219365, -43.931304
-19.9265289, -43.9318328
-19.9396381, -43.9537514
-19.9379075, -43.953526
-19.9245605, -43.946924
-19.9388086, -43.9388846
-19.9346962, -43.9476722
-19.9301385, -43.9362097
-19.9227681, -43.9377318
-19.9217673, -43.9463447
-19.9391311, -43.9339019
-19.9213828, -43.9463252
-19.9221521, -43.945935
-19.9235932, -43.9447914
-19.938519, -43.925898
-19.9292675, -43.9499347
-19.9344004, -43.9401907
-19.93073, -43.9449633
-19.9313244, -43.9450454
-19.9398876, -43.9271955
-19.9307282, -43.9438801
-19.9213238, -43.9461078
-19.9357111, -43.9357197
-19.9227386, -43.9316512
-19.9214681, -43.9239581
-19.9261285, -43.930812
-19.9384339, -43.9363451
-19.9230414, -43.9273298
-19.9231838, -43.9212913
-19.9286913, -43.9424871
-19.9224792, -43.9518514
-19.9218369, -43.9445181
-19.9374008, -43.9220966
-19.9388501, -43.927725
-19.9215566, -43.938164
-19.9409793, -43.9328817
-19.9301908, -43.9456275
-19.9269973, -43.9531909
-19.9392376, -43.9255285
-19.94201, -43.9498215
-19.9304928, -43.9436313
-19.94255, -43.9326357
-19.9221845, -43.9265078
-19.9256531, -43.9500487
-19.9383492, -43.9358159
-19.9382979, -43.9360939
-19.9263929, -43.9252424
-19.9426085, -43.9343453
-19.9303677, -43.9388725
-19.9380237, -43.9358581
-19.923603, -43.9454907
-19.9372933, -43.92775
-19.9270565, -43.9422697
-19.9246041, -43.9428877
-19.9232144, -43.9496893
-19.9219872, -43.9462067
-19.9398351, -43.9384861
-19.9275497, -43.9389383
-19.9331628, -43.9383762
-19.9367263, -43.9500976
-19.9389716, -43.93366
-19.9253277, -43.9442875
-19.9393927, -43.9358404
-19.940792, -43.9328706
-19.927049, -43.9435893
-19.9381854, -43.9344012
-19.9291806, -43.9304296
-19.9227376, -43.9356497
-19.9247805, -43.9468251
-19.9344635, -43.9293228
-19.9338865, -43.9316204
-19.9358482, -43.9504288
-19.9302789, -43.9251047
-19.9261675, -43.9467314
-19.9338273, -43.9535186
-19.9269932, -43.9495837
-19.9347081, -43.948194
-19.9221284, -43.9467401
-19.9232939, -43.9459697
-19.9218152, -43.9458914
-19.9302551, -43.9226386
-19.9274039, -43.936473
-19.9286371, -43.9261816
-19.9324925, -43.9465643
-19.921201, -43.9461832
-19.9366761, -43.9488772
-19.9294845, -43.9436354
-19.9298812, -43.9320299
-19.9280747, -43.9371152
-19.9286979, -43.9346924
-19.9253246, -43.9361991
-19.9382571, -43.9361533
-19.9240398, -43.950015
-19.9220412, -43.9455817
-19.9305319, -43.9292608
-19.9275588, -43.9284277
-19.9375137, -43.9346761
-19.9241372, -43.9473399
-19.9406054, -43.924053
-19.9387918, -43.9387174
-19.922944, -43.9389855
-19.9418855, -43.939332
-19.9297111, -43.942784
-19.9210548, -43.9315494
-19.926601, -43.9343444
-19.9375269, -43.9365251
-19.9346671, -43.9382124
-19.9422038, -43.924272
-19.931726, -43.9352022
-19.9234534, -43.9445266
-19.9383186, -43.9271998
-19.9321834, -43.95072
-19.9335203, -43.9526027
-19.9305136, -43.9489829
-19.9210973, -43.9428811
-19.930297, -43.9226747
-19.9259347, -43.9428294
-19.9234385, -43.9370272
-19.9409949, -43.9441299
-19.9259073, -43.9380225
-19.9364736, -43.9343551
-19.9419668, -43.9310321
-19.9330701, -43.937719
-19.9289914, -43.9520803
-19.9326057, -43.9512907
-19.9222809, -43.9365398
-19.9280262, -43.9242118
-19.9273216, -43.9473502
-19.9243473, -43.9347999
-19.9384878, -43.9366569
-19.9292934, -43.946433
-19.9323479, -43.932629
-19.9243689, -43.9481914
-19.9214935, -43.936754
-19.9398142, -43.9355772
-19.9295091, -43.9460158
-19.935712, -43.9305402
-19.923719, -43.9473867
-19.9242646, -43.9340083
-19.924341, -43.9296512
-19.9310394, -43.94522
-19.9251315, -43.9518934
-19.9245901, -43.9485965
-19.9356813, -43.9531961
-19.9243, -43.9448817
-19.9253466, -43.9304638
-19.9269538, -43.948802
-19.9259588, -43.9266093
-19.9237518, -43.9368343
-19.9276235, -43.9519806
-19.9309087, -43.9491521
-19.9402973, -43.9326451
-19.9288314, -43.9441409
